,Unnamed: 0,Timestamp,UC,SPOT,dailyInterestRate,Funding Rate,taipei_time,Hour Funding Rate,Hour Interest Rate,Perp_Spot_diff,Hour Interest Rate APY,Hour Funding Rate APY,diff_hour_int_funding_rate,diff_hour_int_funding_rate_APY
28,28,1609560000000,1.1103,1.0973,,,2021-01-02 12:00,2.663875e-05,2.0833333333333333e-05,0.013000000000000123,0.1825,0.23335545000000002,4.747208333333333e-05,0.41585545
29,29,1609563600000,1.1076,1.1088,,,2021-01-02 13:00,2.663875e-05,2.0833333333333333e-05,-0.0012000000000000899,0.1825,0.23335545000000002,4.747208333333333e-05,0.41585545
30,30,1609567200000,1.1074,1.1075,,,2021-01-02 14:00,2.663875e-05,2.0833333333333333e-05,-9.999999999998899e-05,0.1825,0.23335545000000002,4.747208333333333e-05,0.41585545
31,31,1609570800000,1.0993,1.105,,,2021-01-02 15:00,2.663875e-05,2.0833333333333333e-05,-0.005700000000000038,0.1825,0.23335545000000002,4.747208333333333e-05,0.41585545
32,32,1609574400000,1.0883,1.0951,,0.00029236,2021-01-02 16:00,3.6545e-05,2.0833333333333333e-05,-0.006799999999999917,0.1825,0.32013420000000004,5.737833333333334e-05,0.5026342
33,33,1609578000000,1.055,1.086,,,2021-01-02 17:00,3.6545e-05,2.0833333333333333e-05,-0.03100000000000014,0.1825,0.32013420000000004,5.737833333333334e-05,0.5026342
34,34,1609581600000,1.0592,1.0521,,,2021-01-02 18:00,3.6545e-05,2.0833333333333333e-05,0.007099999999999884,0.1825,0.32013420000000004,5.737833333333334e-05,0.5026342
35,35,1609585200000,1.0706,1.0573,,,2021-01-02 19:00,3.6545e-05,2.0833333333333333e-05,0.01330000000000009,0.1825,0.32013420000000004,5.737833333333334e-05,0.5026342
36,36,1609588800000,1.0858,1.0691,,,2021-01-02 20:00,3.6545e-05,2.0833333333333333e-05,0.01670000000000016,0.1825,0.32013420000000004,5.737833333333334e-05,0.5026342
37,37,1609592400000,1.1106,1.0865,,,2021-01-02 21:00,3.6545e-05,2.0833333333333333e-05,0.02410000000000001,0.1825,0.32013420000000004,5.737833333333334e-05,0.5026342
38,38,1609596000000,1.0874,1.1067,,,2021-01-02 22:00,3.6545e-05,2.0833333333333333e-05,-0.019300000000000095,0.1825,0.32013420000000004,5.737833333333334e-05,0.5026342
39,39,1609599600000,1.1133,1.0857,,,2021-01-02 23:00,3.6545e-05,2.0833333333333333e-05,0.027599999999999847,0.1825,0.32013420000000004,5.737833333333334e-05,0.5026342
40,40,1609603200000,1.0943,1.1096,,0.00022004,2021-01-03 00:00,2.7505e-05,2.0833333333333333e-05,-0.01529999999999987,0.1825,0.24094379999999999,4.833833333333333e-05,0.4234438
